Wall time,Step,Value
1731599669,208,0.977129862
1731599694,209,0.973391519
1731599712,210,0.977523372
1731599739,211,0.975850925
1731599761,212,0.980179534
1731599785,213,0.981261656
1731599808,214,0.982245431
1731599823,215,0.978211985
1731599851,216,0.982442186
1731599876,217,0.982540593
1731599896,218,0.974572048
1731599920,219,0.966997013
1731599937,220,0.976146088
1731599961,221,0.963848994
1731599991,222,0.972998009
1731600009,223,0.978900657
1731600035,224,0.969358072
1731600055,225,0.982343838
1731600078,226,0.983032451
1731600108,227,0.981458411
1731600125,228,0.983524308
1731600150,229,0.977818475
1731600173,230,0.963357077
1731600188,231,0.975949333
1731600209,232,0.974670455
1731600235,233,0.980376289
1731600260,234,0.984901593
1731600289,235,0.984901593
1731600306,236,0.978211985
1731600335,237,0.979786024
1731600355,238,0.96788244
1731600375,239,0.969161317
1731600405,240,0.981753573
1731600423,241,0.970735357
1731600450,242,0.980179534
1731600478,243,0.975555823
1731600499,244,0.979982779
1731600522,245,0.980573044
1731600539,246,0.982638941
1731600558,247,0.981360064
1731600582,248,0.981851921
1731600600,249,0.980376289
1731600624,250,0.986278877
1731600644,251,0.982835696
1731600663,252,0.980277882
1731600693,253,0.974670455
1731600718,254,0.979097352
1731600747,255,0.981851921
1731600774,256,0.981556818
1731600792,257,0.983622715
1731600820,258,0.97801523
1731600838,259,0.983721063
1731600857,260,0.982048676
1731600880,261,0.984803245
1731600903,262,0.983524308
1731600935,263,0.985885367
1731600956,264,0.984409735
1731600977,265,0.977818475
1731601001,266,0.965423033
1731601020,267,0.982934103
1731601046,268,0.979490862
1731601069,269,0.979097352
1731601085,270,0.984409735
1731601103,271,0.985983775
1731601124,272,0.982638941
1731601141,273,0.985491858
1731601171,274,0.984311328
1731601198,275,0.970046744
1731601234,276,0.982147083
1731601256,277,0.980474637
1731601278,278,0.984409735
1731601310,279,0.983327553
1731601328,280,0.985885367
1731601354,281,0.97644119
1731601376,282,0.981163309
1731601395,283,0.979490862
1731601425,284,0.985885367
1731601442,285,0.985295103
1731601465,286,0.984311328
1731601494,287,0.977424965
1731601515,288,0.981163309
1731601543,289,0.981655166
1731601562,290,0.978211985
1731601589,291,0.979786024
1731601612,292,0.983032451
1731601632,293,0.982147083
1731601661,294,0.984311328
1731601682,295,0.984508083
1731601709,296,0.980868146
1731601734,297,0.985491858
1731601753,298,0.984508083
1731601774,299,0.985491858
1731601797,300,0.986082122
1731601816,301,0.982638941
1731601842,302,0.982147083
1731601862,303,0.979392514
1731601900,304,0.981950328
1731601920,305,0.965718136
1731601953,306,0.980671391
1731601977,307,0.980868146
1731602001,308,0.985491858
1731602027,309,0.98539351
1731602045,310,0.982934103
1731602071,311,0.981950328
1731602095,312,0.983524308
1731602122,313,0.984409735
1731602146,314,0.981851921
1731602175,315,0.982048676
1731602209,316,0.982343838
1731602227,317,0.986082122
1731602253,318,0.985295103
1731602277,319,0.986475632
1731602300,320,0.98618053
1731602319,321,0.982048676
1731602336,322,0.977720127
1731602361,323,0.982343838
1731602387,324,0.981360064
1731602405,325,0.985196755
1731602438,326,0.985590265
1731602459,327,0.984901593
1731602482,328,0.982540593
1731602509,329,0.980376289
1731602525,330,0.986672387
1731602545,331,0.984311328
1731602562,332,0.972210989
1731602579,333,0.985196755
1731602599,334,0.981064901
1731602629,335,0.988049672
1731602648,336,0.986869142
1731602673,337,0.987754509
1731602696,338,0.988246427
1731602717,339,0.981655166
1731602747,340,0.983524308
1731602766,341,0.985491858
1731602796,342,0.985098348
1731602818,343,0.985885367
1731602847,344,0.987656162
1731602872,345,0.986967549
1731602896,346,0.984901593
1731602926,347,0.981950328
1731602942,348,0.985196755
1731602970,349,0.983524308
1731602994,350,0.988935039
1731603013,351,0.982442186
1731603039,352,0.984803245
1731603059,353,0.986770794
1731603093,354,0.98539351
1731603115,355,0.987656162
1731603141,356,0.987459407
1731603170,357,0.988148019
1731603186,358,0.987065897
1731603214,359,0.98421298
1731603235,360,0.985491858
1731603260,361,0.977326617
1731603283,362,0.983032451
1731603302,363,0.982048676
1731603336,364,0.984016225
1731603358,365,0.98381947
1731603378,366,0.987852917
1731603410,367,0.984311328
1731603433,368,0.985590265
1731603457,369,0.987065897
1731603478,370,0.986967549
1731603501,371,0.977424965
1731603527,372,0.98421298
1731603546,373,0.985295103
1731603574,374,0.986377285
1731603597,375,0.97762172
1731603620,376,0.982442186
1731603646,377,0.982245431
1731603664,378,0.984311328
1731603692,379,0.983229206
1731603715,380,0.985295103
1731603736,381,0.983917818
1731603754,382,0.985491858
1731603773,383,0.986377285
1731603791,384,0.987065897
1731603816,385,0.985098348
1731603835,386,0.986082122
1731603858,387,0.97604768
1731603887,388,0.98381947
1731603903,389,0.983622715
1731603929,390,0.986475632
1731603951,391,0.978211985
1731603970,392,0.986278877
1731603992,393,0.986377285
1731604014,394,0.983327553
1731604038,395,0.987951264
1731604063,396,0.983917818
1731604082,397,0.979589269
1731604114,398,0.983917818
1731604135,399,0.984409735
1731604157,400,0.984901593
1731604181,401,0.988639936
1731604200,402,0.984311328
1731604222,403,0.98618053
1731604242,404,0.986082122
1731604260,405,0.986967549
1731604288,406,0.98578702
1731604316,407,0.986967549
1731604343,408,0.985590265
1731604371,409,0.970932112
1731604390,410,0.980671391
1731604418,411,0.986770794
1731604437,412,0.987951264
1731604457,413,0.987951264
1731604477,414,0.982835696
1731604498,415,0.984704838
1731604521,416,0.983229206
1731604552,417,0.985196755
1731604577,418,0.986869142
1731604613,419,0.986770794
1731604633,420,0.989426956
1731604658,421,0.986475632
1731604679,422,0.987754509
1731604702,423,0.988738284
1731604723,424,0.988541529
1731604740,425,0.983130858
1731604768,426,0.987656162
1731604795,427,0.987656162
1731604814,428,0.985885367
1731604835,429,0.96827595
1731604852,430,0.98381947
1731604870,431,0.987852917
1731604896,432,0.98618053
1731604917,433,0.97801523
1731604945,434,0.980966554
1731604968,435,0.97722821
1731604984,436,0.987951264
1731605003,437,0.986672387
1731605026,438,0.988443182
1731605044,439,0.987164304
1731605072,440,0.987361059
1731605097,441,0.98578702
1731605116,442,0.98578702
1731605143,443,0.98618053
1731605162,444,0.986377285
1731605187,445,0.985983775
1731605211,446,0.980671391
1731605236,447,0.987262652
1731605261,448,0.986574039
1731605282,449,0.98578702
1731605317,450,0.987361059
1731605337,451,0.983032451
1731605362,452,0.984114573
1731605390,453,0.987754509
1731605405,454,0.985983775
1731605428,455,0.986574039
1731605451,456,0.98539351
1731605471,457,0.979982779
1731605510,458,0.986869142
1731605530,459,0.986574039
1731605554,460,0.990213976
1731605578,461,0.989722059
1731605601,462,0.988541529
1731605631,463,0.988049672
1731605653,464,0.988443182
1731605675,465,0.988639936
1731605697,466,0.986377285
1731605721,467,0.987656162
1731605752,468,0.985196755
1731605778,469,0.987262652
1731605811,470,0.973489926
1731605830,471,0.98381947
1731605852,472,0.985
1731605876,473,0.988443182
1731605895,474,0.989230201
1731605919,475,0.988344774
1731605937,476,0.988344774
1731605967,477,0.982048676
1731605994,478,0.980868146
1731606024,479,0.987164304
1731606053,480,0.98381947
1731606074,481,0.988738284
1731606105,482,0.985885367
1731606123,483,0.988935039
1731606150,484,0.988639936
1731606175,485,0.988935039
1731606199,486,0.990115569
1731606232,487,0.988836691
1731606251,488,0.978113637
1731606272,489,0.979884372
1731606297,490,0.987852917
1731606318,491,0.987459407
1731606349,492,0.988344774
1731606370,493,0.989131794
1731606405,494,0.98460649
1731606424,495,0.982540593
1731606450,496,0.986770794
1731606476,497,0.988443182
1731606495,498,0.989230201
1731606520,499,0.987164304
1731606536,500,0.985
