Wall time,Step,Value
1731604722.820832,424,1.5654211044311523
1731604739.809205,425,1.5669573545455933
1731604767.7334085,426,1.569393277168274
1731604795.358907,427,1.5656317472457886
1731604813.9453163,428,1.566167950630188
1731604834.901486,429,1.5743043422698975
1731604852.2196589,430,1.5735501050949097
1731604869.9220238,431,1.5664681196212769
1731604896.2241108,432,1.5659699440002441
1731604917.0253196,433,1.5732481479644775
1731604944.898388,434,1.570735216140747
1731604968.1363792,435,1.5709502696990967
1731604984.3581302,436,1.5712952613830566
1731605003.3209093,437,1.5659515857696533
1731605026.2612183,438,1.5660455226898193
1731605044.0354238,439,1.5663535594940186
1731605071.7335083,440,1.567229986190796
1731605097.0617473,441,1.5660032033920288
1731605116.0831432,442,1.567009687423706
1731605143.3025928,443,1.5712997913360596
1731605162.130324,444,1.5694974660873413
1731605187.0859892,445,1.5686748027801514
1731605211.2667997,446,1.5763603448867798
1731605235.5231843,447,1.5719695091247559
1731605260.995424,448,1.5729719400405884
1731605282.2550702,449,1.570884108543396
1731605316.8458612,450,1.5695900917053223
1731605336.8053985,451,1.5707448720932007
1731605361.715743,452,1.5722459554672241
1731605389.704979,453,1.5684187412261963
1731605405.3404138,454,1.5676366090774536
1731605428.0665855,455,1.5681837797164917
1731605450.55414,456,1.5676742792129517
1731605471.3175254,457,1.5707073211669922
1731605510.3022335,458,1.5727007389068604
1731605529.7878013,459,1.568684458732605
1731605553.63688,460,1.5651055574417114
1731605577.7139723,461,1.5645867586135864
1731605600.8353627,462,1.565508484840393
1731605630.8555903,463,1.566326379776001
1731605653.0766299,464,1.5654921531677246
1731605675.1044314,465,1.5667978525161743
1731605696.6605558,466,1.566218614578247
1731605721.0807605,467,1.5678859949111938
1731605752.1366162,468,1.5674266815185547
1731605778.0310767,469,1.5667611360549927
1731605811.1016917,470,1.5689821243286133
1731605830.0019588,471,1.5762300491333008
1731605852.2384977,472,1.5688797235488892
1731605876.2257957,473,1.565940260887146
1731605894.5361357,474,1.565311312675476
1731605919.3707926,475,1.564907193183899
1731605937.4429524,476,1.565682291984558
1731605967.3657613,477,1.569873571395874
1731605993.8253562,478,1.5720068216323853
1731606023.9786518,479,1.5705064535140991
1731606052.585115,480,1.5655871629714966
1731606074.3903885,481,1.5676250457763672
1731606104.570459,482,1.5658650398254395
1731606123.0100114,483,1.56879460811615
1731606149.6693745,484,1.5652810335159302
1731606175.2573829,485,1.5653880834579468
1731606198.7980886,486,1.5639976263046265
1731606231.5993433,487,1.5642173290252686
1731606250.6289544,488,1.5728795528411865
1731606271.973284,489,1.574869990348816
1731606296.9397473,490,1.5674418210983276
1731606317.5634243,491,1.5668212175369263
1731606349.192461,492,1.5663985013961792
1731606369.556334,493,1.5658366680145264
1731606404.9229968,494,1.5681164264678955
1731606423.5595684,495,1.5670534372329712
1731606449.6098356,496,1.5722112655639648
1731606475.9449394,497,1.5651437044143677
1731606495.4134653,498,1.5644779205322266
1731606520.2788925,499,1.5662168264389038
1731606536.2073314,500,1.5669019222259521
